startdate,elisabeth_line,lockdown,strike,school_holidays,daytime,London_zone_Central,London_zone_North,London_zone_West,London_zone_South_West,London_zone_South_East,London_zone_East,Event,temperature,rainfall,snowfall,cloudcover,wind_speed,wind_direction,year,month,day,hour,weekday,eagle_wharf_road__hoxton
2020-12-03 01:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21874999999999997,0.0,0.0,0.34,0.18874172185430466,0.6991643454038997,2020,12,3,1,3,-1.0
2020-12-03 02:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.0,0.0,0.46,0.17880794701986757,0.6908077994428969,2020,12,3,2,3,0.0
2020-12-03 03:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.0,0.0,0.88,0.1837748344370861,0.6490250696378831,2020,12,3,3,3,0.0
2020-12-03 04:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394230769230765,0.01020408163265306,0.0,0.52,0.20198675496688742,0.6183844011142061,2020,12,3,4,3,0.0
2020-12-03 05:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163461538461538,0.02040816326530612,0.0,0.7000000000000001,0.2135761589403974,0.5988857938718664,2020,12,3,5,3,0.0
2020-12-03 06:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21874999999999997,0.02040816326530612,0.0,1.0,0.20529801324503313,0.5598885793871867,2020,12,3,6,3,-3.0
2020-12-03 07:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22836538461538458,0.03061224489795918,0.0,0.88,0.21523178807947022,0.5069637883008357,2020,12,3,7,3,-2.0
2020-12-03 08:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22355769230769226,0.01020408163265306,0.0,1.0,0.22682119205298013,0.48467966573816157,2020,12,3,8,3,1.0
2020-12-03 09:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23557692307692302,0.04081632653061224,0.0,1.0,0.2384105960264901,0.4623955431754875,2020,12,3,9,3,-2.0
2020-12-03 10:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.09183673469387754,0.0,1.0,0.271523178807947,0.4735376044568245,2020,12,3,10,3,0.0
2020-12-03 11:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620192307692307,0.11224489795918367,0.0,1.0,0.23344370860927152,0.4568245125348189,2020,12,3,11,3,-2.0
2020-12-03 12:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788461538461538,0.1020408163265306,0.0,1.0,0.2433774834437086,0.45125348189415043,2020,12,3,12,3,0.0
2020-12-03 13:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908653846153846,0.1020408163265306,0.0,1.0,0.31622516556291397,0.4958217270194986,2020,12,3,13,3,-2.0
2020-12-03 14:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29567307692307687,0.14285714285714282,0.0,1.0,0.35761589403973515,0.5041782729805014,2020,12,3,14,3,-3.0
2020-12-03 15:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29567307692307687,0.13265306122448978,0.0,1.0,0.3658940397350994,0.5181058495821728,2020,12,3,15,3,0.0
2020-12-03 16:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908653846153846,0.1530612244897959,0.0,1.0,0.30132450331125826,0.5487465181058496,2020,12,3,16,3,1.0
2020-12-03 17:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28365384615384615,0.1020408163265306,0.0,1.0,0.23013245033112587,0.6016713091922006,2020,12,3,17,3,-3.0
2020-12-03 18:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740384615384615,0.04081632653061224,0.0,1.0,0.18046357615894043,0.626740947075209,2020,12,3,18,3,-2.0
2020-12-03 19:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26442307692307687,0.0,0.0,1.0,0.17218543046357618,0.626740947075209,2020,12,3,19,3,7.0
2020-12-03 20:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25240384615384615,0.0,0.0,1.0,0.18874172185430466,0.6713091922005572,2020,12,3,20,3,3.0
2020-12-03 21:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24519230769230765,0.0,0.0,1.0,0.13907284768211922,0.7298050139275767,2020,12,3,21,3,2.0
2020-12-03 22:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23798076923076922,0.0,0.0,1.0,0.07947019867549669,0.8245125348189416,2020,12,3,22,3,5.0
2020-12-03 23:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331730769230769,0.0,0.0,1.0,0.054635761589403975,0.9637883008356546,2020,12,3,23,3,2.0
2020-12-04 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22836538461538458,0.03061224489795918,0.0,1.0,0.12417218543046359,0.04456824512534819,2020,12,4,0,4,0.0
2020-12-04 01:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115384615384615,0.04081632653061224,0.0,1.0,0.1605960264900662,0.03899721448467967,2020,12,4,1,4,0.0
2020-12-04 02:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913461538461536,0.07142857142857141,0.0,1.0,0.19370860927152317,0.027855153203342618,2020,12,4,2,4,0.0
2020-12-04 03:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192307692307687,0.08163265306122448,0.18181818181818182,1.0,0.2036423841059603,0.9860724233983288,2020,12,4,3,4,0.0
2020-12-04 04:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.09183673469387754,0.2727272727272727,1.0,0.2582781456953642,0.9192200557103064,2020,12,4,4,4,0.0
2020-12-04 05:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17788461538461536,0.08163265306122448,0.6363636363636364,1.0,0.29470198675496695,0.8495821727019499,2020,12,4,5,4,0.0
2020-12-04 06:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706730769230769,0.03061224489795918,0.9090909090909091,1.0,0.3493377483443709,0.818941504178273,2020,12,4,6,4,-3.0
2020-12-04 07:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16826923076923073,0.04081632653061224,0.6363636363636364,1.0,0.33609271523178813,0.7855153203342619,2020,12,4,7,4,-5.0
2020-12-04 08:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.01020408163265306,0.0,1.0,0.30960264900662254,0.7493036211699164,2020,12,4,8,4,-3.0
2020-12-04 09:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.01020408163265306,0.0,1.0,0.3129139072847682,0.7270194986072424,2020,12,4,9,4,-4.0
2020-12-04 10:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19951923076923073,0.03061224489795918,0.0,1.0,0.3145695364238411,0.7214484679665739,2020,12,4,10,4,-7.0
2020-12-04 11:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673076923076922,0.02040816326530612,0.0,1.0,0.2748344370860928,0.6740947075208914,2020,12,4,11,4,0.0
2020-12-04 12:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163461538461538,0.02040816326530612,0.0,1.0,0.3211920529801324,0.6991643454038997,2020,12,4,12,4,-3.0
2020-12-04 13:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.8200000000000001,0.32284768211920534,0.6852367688022285,2020,12,4,13,4,1.0
2020-12-04 14:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427884615384615,0.0,0.0,1.0,0.326158940397351,0.6629526462395544,2020,12,4,14,4,2.0
2020-12-04 15:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475961538461538,0.0,0.0,1.0,0.3129139072847682,0.6406685236768803,2020,12,4,15,4,0.0
2020-12-04 16:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24519230769230765,0.0,0.0,1.0,0.3112582781456954,0.6239554317548747,2020,12,4,16,4,-1.0
2020-12-04 17:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.9,0.3029801324503312,0.5988857938718664,2020,12,4,17,4,1.0
2020-12-04 18:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163461538461538,0.0,0.0,0.9,0.30132450331125826,0.5933147632311978,2020,12,4,18,4,-2.0
2020-12-04 19:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192307692307687,0.0,0.0,0.9,0.29139072847682124,0.596100278551532,2020,12,4,19,4,0.0
2020-12-04 20:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673076923076922,0.0,0.0,0.91,0.26158940397351,0.5821727019498608,2020,12,4,20,4,4.0
2020-12-04 21:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192307692307687,0.0,0.0,0.89,0.2433774834437086,0.5459610027855154,2020,12,4,21,4,3.0
2020-12-04 22:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.0,0.0,0.92,0.23344370860927152,0.5069637883008357,2020,12,4,22,4,2.0
2020-12-04 23:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.87,0.2682119205298013,0.5459610027855154,2020,12,4,23,4,-1.0
2020-12-05 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18990384615384612,0.0,0.0,0.91,0.2450331125827815,0.50974930362117,2020,12,5,0,5,0.0
2020-12-05 01:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.84,0.23013245033112587,0.47075208913649025,2020,12,5,1,5,1.0
2020-12-05 02:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.0,0.0,0.8200000000000001,0.2317880794701987,0.43454038997214484,2020,12,5,2,5,0.0
2020-12-05 03:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.0,0.0,0.85,0.25,0.4066852367688022,2020,12,5,3,5,1.0
2020-12-05 04:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711538461538458,0.0,0.0,0.92,0.24834437086092717,0.3816155988857939,2020,12,5,4,5,0.0
2020-12-05 05:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19951923076923073,0.0,0.0,1.0,0.27814569536423844,0.3649025069637883,2020,12,5,5,5,0.0
2020-12-05 06:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673076923076922,0.0,0.0,1.0,0.29966887417218546,0.37604456824512533,2020,12,5,6,5,0.0
2020-12-05 07:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.01020408163265306,0.0,1.0,0.29470198675496695,0.37325905292479106,2020,12,5,7,5,-2.0
2020-12-05 08:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22596153846153844,0.0,0.0,1.0,0.29635761589403975,0.35376044568245124,2020,12,5,8,5,-3.0
2020-12-05 09:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22596153846153844,0.0,0.0,1.0,0.29139072847682124,0.3342618384401114,2020,12,5,9,5,0.0
2020-12-05 10:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22836538461538458,0.0,0.0,0.92,0.26490066225165565,0.31197771587743733,2020,12,5,10,5,-2.0
2020-12-05 11:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475961538461538,0.0,0.0,0.72,0.26490066225165565,0.31197771587743733,2020,12,5,11,5,-6.0
2020-12-05 12:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740384615384615,0.0,0.0,0.13,0.23675496688741726,0.298050139275766,2020,12,5,12,5,-9.0
2020-12-05 13:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,0.0,0.0,0.15,0.2632450331125828,0.298050139275766,2020,12,5,13,5,-4.0
2020-12-05 14:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908653846153846,0.0,0.0,0.46,0.283112582781457,0.30919220055710306,2020,12,5,14,5,1.0
2020-12-05 15:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28365384615384615,0.0,0.0,0.47000000000000003,0.24834437086092717,0.2757660167130919,2020,12,5,15,5,0.0
2020-12-05 16:00:00+00:00,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266826923076923,0.0,0.0,0.45,0.228476821192053,0.22284122562674094,2020,12,5,16,5,0.0
2020-12-05 17:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23798076923076922,0.0,0.0,0.53,0.22682119205298013,0.19777158774373257,2020,12,5,17,5,2.0
2020-12-05 18:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21874999999999997,0.0,0.0,0.6900000000000001,0.21688741721854304,0.1894150417827298,2020,12,5,18,5,-3.0
2020-12-05 19:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.0,0.0,0.89,0.21523178807947022,0.181058495821727,2020,12,5,19,5,1.0
2020-12-05 20:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673076923076922,0.0,0.0,0.6900000000000001,0.18708609271523183,0.16155988857938716,2020,12,5,20,5,5.0
2020-12-05 21:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.63,0.16887417218543047,0.12256267409470752,2020,12,5,21,5,0.0
2020-12-05 22:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509615384615383,0.0,0.0,0.79,0.18046357615894043,0.09192200557103064,2020,12,5,22,5,1.0
2020-12-05 23:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18269230769230765,0.0,0.0,1.0,0.18874172185430466,0.07520891364902507,2020,12,5,23,5,0.0
2020-12-06 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18990384615384612,0.0,0.0,0.72,0.1970198675496689,0.07799442896935933,2020,12,6,0,6,2.0
2020-12-06 01:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509615384615383,0.0,0.0,0.88,0.20198675496688742,0.07520891364902507,2020,12,6,1,6,2.0
2020-12-06 02:00:00+00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509615384615383,0.0,0.0,1.0,0.21192052980132453,0.0584958217270195,2020,12,6,2,6,-1.0
